Date,State,Confirmed,Recovered,Deceased
2020-10-07,Gujarat,114987,57300.0,38
2020-10-08,Gujarat,115534,57480.0,38
2020-10-09,Gujarat,unknown,58001.0,38
2020-10-10,Gujarat,116533,58216.0,38
2020-10-11,,116679,58293.0,38
2020-10-12,Gujarat,117591,58540.0,38
2020-10-13,Gujarat,117991,58803.0,38
2020-10-14,Gujarat,118378,58877.0,38
2020-10-15,Gujarat,119298,59789.0,-1
2020-10-16,Gujarat,119723,59930.0,38
2020-10-17,Gujarat,120094,60276.0,38
2020-10-18,Gujarat,120505,60348.0,38
2020-10-19,Gujarat,120596,60354.0,38
2020-10-20,Gujarat,120948,60552.0,38
2020-10-21,Gujarat,121542,61056.0,38
2020-10-22,Gujarat,122077,61220.0,38
2020-10-23,Gujarat,122450,61257.0,38
2020-10-24,Gujarat,123071,61625.0,38
2020-10-25,Gujarat,124004,61929.0,38
2020-10-26,,124839,62456.0,38
2020-10-27,Gujarat,125620,62675.0,38
2020-10-28,Gujarat,126188,63025.0,38
2020-10-29,Gujarat,126933,63421.0,38
2020-10-30,Gujarat,127367,63667.0,38
2020-10-31,Gujarat,127841,63670.0,42
2020-11-01,Gujarat,128605,64075.0,52
2020-11-02,Gujarat,129280,64103.0,52
2020-11-03,Gujarat,129322,64128.0,52
2020-11-04,Gujarat,129392,64143.0,-1
2020-11-05,Gujarat,129549,64152.0,52
2020-11-06,Gujarat,130500,65085.0,52
2020-11-07,Gujarat,131126,65560.0,52
2020-11-08,Gujarat,131701,65693.0,52
2020-11-09,Gujarat,unknown,65926.0,52
2020-11-10,Gujarat,132480,66200.0,54
2020-11-11,Gujarat,133154,66660.0,54
2020-11-12,Gujarat,133237,66701.0,54
2020-11-13,Gujarat,133341,66797.0,54
2020-11-14,Gujarat,133929,67120.0,54
2020-11-15,Gujarat,134605,67497.0,54
2020-11-16,Gujarat,135331,67997.0,54
2020-11-17,Gujarat,135513,68063.0,54
2020-11-18,Gujarat,135748,68214.0,54
2020-11-19,Gujarat,136332,68504.0,54
2020-11-20,Gujarat,136552,68667.0,59
2020-11-21,Gujarat,136937,68837.0,59
2020-11-22,Gujarat,137829,69324.0,59
2020-11-23,Gujarat,138385,69346.0,59
2020-11-24,Gujarat,138532,69363.0,59
2020-11-25,Gujarat,138776,69400.0,59
2020-11-26,Gujarat,139458,70066.0,59
2020-11-27,Gujarat,139715,70153.0,59
2020-11-28,Gujarat,139877,70218.0,59
2020-11-29,Gujarat,140083,70348.0,59
2020-11-30,Gujarat,140880,70503.0,59
2020-12-01,Gujarat,141242,70616.0,59
2020-12-02,Gujarat,142134,71275.0,59
N/A,Gujarat,142316,71303.0,59
N/A,Gujarat,142466,71400.0,59
2020-12-05,Gujarat,142776,71511.0,59
2020-12-06,Gujarat,143206,71643.0,59
2020-12-07,Gujarat,143692,71708.0,59
2020-12-08,Gujarat,143953,71753.0,59
2020-12-09,Gujarat,144777,71809.0,59
2020-12-10,Gujarat,145488,72150.0,62
2020-12-11,Gujarat,145602,72206.0,62
2020-12-12,Gujarat,146458,72553.0,62
2020-12-13,Gujarat,147017,72941.0,68
2020-12-14,Gujarat,147960,73874.0,68
2020-12-15,Gujarat,148567,74288.0,73
2020-12-16,Gujarat,148756,74443.0,73
2020-12-17,Gujarat,149237,74511.0,73
2020-12-18,Gujarat,150181,75138.0,73
2020-12-19,Gujarat,150340,75296.0,73
N/A,Gujarat,150504,75335.0,73
2020-12-21,Gujarat,151132,75390.0,73
2020-12-22,Gujarat,151288,75467.0,73
2020-12-23,Gujarat,151650,75561.0,73
2020-12-24,Gujarat,152263,75647.0,73
2020-12-25,Gujarat,152834,76013.0,73
2020-12-26,Gujarat,153046,76076.0,73
2020-12-27,Gujarat,153463,76481.0,73
2020-12-28,Gujarat,154296,76972.0,73
2020-12-29,Gujarat,154651,77227.0,73
2020-12-30,Gujarat,155458,77947.0,73
2020-12-31,Gujarat,156429,78590.0,73
2021-01-01,Gujarat,156557,78695.0,73
2021-01-02,Gujarat,157076,78971.0,73
2021-01-03,Gujarat,157252,79051.0,73
2021-01-04,Gujarat,158017,79229.0,73
2021-01-05,Gujarat,158180,79367.0,82
2021-01-06,Gujarat,158801,79451.0,82
2021-01-07,Gujarat,159322,79690.0,82
2021-01-08,Gujarat,159979,80196.0,82
2021-01-09,Gujarat,160889,80276.0,82
2021-01-10,Gujarat,161500,80392.0,82
2021-01-11,Gujarat,162152,80641.0,82
2021-01-12,Gujarat,162373,80767.0,82
2021-01-13,Gujarat,162509,80829.0,82
2021-01-14,Gujarat,162618,80935.0,82
2021-01-15,Gujarat,163440,81608.0,82
2021-01-16,Gujarat,163493,81618.0,82
2021-01-17,Gujarat,164147,81778.0,82
2021-01-18,Gujarat,164841,82194.0,82
2021-01-19,Gujarat,165175,82367.0,89
2021-01-20,Gujarat,165748,82841.0,89
2021-01-21,Gujarat,166539,83550.0,89
2021-01-22,Gujarat,unknown,84070.0,89
2021-01-23,Gujarat,168175,84624.0,89
2021-01-24,Gujarat,168287,84675.0,89
2021-01-25,Gujarat,169142,85167.0,92
2021-01-26,Gujarat,169745,85337.0,92
2021-01-27,Gujarat,170348,85417.0,92
N/A,Gujarat,170577,85581.0,92
2021-01-29,Gujarat,170699,85619.0,92
2021-01-30,Gujarat,171021,85851.0,92
2021-01-31,Gujarat,172012,86775.0,-1
2021-02-01,Gujarat,172379,87073.0,92
2021-02-02,Gujarat,173180,87507.0,-1
2021-02-03,Gujarat,173876,87873.0,92
2021-02-04,Gujarat,unknown,87921.0,92
2021-02-05,Gujarat,174845,87925.0,92
2021-02-06,,175248,88059.0,92
2021-02-07,Gujarat,175819,88134.0,92
2021-02-08,Gujarat,176176,88151.0,92
2021-02-09,Gujarat,176651,88570.0,92
2021-02-10,Gujarat,177037,88852.0,92
2021-02-11,Gujarat,177377,88883.0,92
2021-02-12,Gujarat,177557,88896.0,-1
2021-02-13,Gujarat,178152,89150.0,92
2021-02-14,Gujarat,178530,89382.0,92
2021-02-15,Gujarat,178871,89574.0,92
2021-02-16,Gujarat,178970,89622.0,92
2021-02-17,Gujarat,178992,89622.0,92
2021-02-18,Gujarat,179354,,92
2021-02-19,Gujarat,180026,90093.0,92
2021-02-20,Gujarat,180938,90253.0,92
2021-02-21,Gujarat,181177,90342.0,92
2021-02-22,Gujarat,181863,90897.0,92
2021-02-23,Gujarat,182392,91367.0,92
2021-02-24,Gujarat,182611,91401.0,92
2021-02-25,Gujarat,182910,91594.0,92
2021-02-26,Gujarat,183205,91798.0,92
2021-02-27,Gujarat,183278,91818.0,92
2021-02-28,Gujarat,184102,91839.0,92
2021-03-01,Gujarat,184931,92019.0,98
2021-03-02,Gujarat,185697,92507.0,98
2021-03-03,Gujarat,186417,92760.0,98
2021-03-04,Gujarat,187127,93165.0,98
2021-03-05,Gujarat,187334,93325.0,98
2021-03-06,Gujarat,187848,93522.0,98
2021-03-07,Gujarat,188208,93878.0,98
2021-03-08,Gujarat,189027,94584.0,98
N/A,Gujarat,189546,94761.0,98
2021-03-10,Gujarat,190027,95045.0,98
2021-03-11,Gujarat,190602,95214.0,98
2021-03-12,Gujarat,191414,95786.0,-1
2021-03-13,Gujarat,192111,96291.0,98
2021-03-14,Gujarat,192891,96956.0,98
2021-03-15,Gujarat,193573,97482.0,98
2021-03-16,Gujarat,194370,98215.0,98
2021-03-17,Gujarat,194935,98748.0,98
2021-03-18,Gujarat,195886,99192.0,98
2021-03-19,Gujarat,unknown,99414.0,98
2021-03-20,Gujarat,196804,99648.0,98
2021-03-21,Gujarat,197092,99717.0,98
2021-03-22,Gujarat,197400,99767.0,98
2021-03-23,Gujarat,197712,99887.0,98
2021-03-24,Gujarat,197932,99914.0,98
2021-03-25,Gujarat,198615,100112.0,98
2021-03-26,Gujarat,198897,100269.0,98
2021-03-27,Gujarat,199712,100300.0,98
2021-03-28,Gujarat,199714,100302.0,98
2021-03-29,Gujarat,200115,100604.0,98
2021-03-30,Gujarat,200949,100685.0,98
2021-03-31,Gujarat,200970,100685.0,98
2021-04-01,Gujarat,201025,100717.0,98
2021-04-02,Gujarat,201599,100843.0,98
2021-04-03,Gujarat,201611,100848.0,98
2021-04-04,Gujarat,202582,101272.0,98
2021-04-05,Gujarat,203134,101757.0,98
2021-04-06,Gujarat,203846,102320.0,98
2021-04-07,Gujarat,204422,102476.0,98
2021-04-08,Gujarat,205137,103020.0,98
2021-04-09,Gujarat,205960,103245.0,98
2021-04-10,Gujarat,206918,104028.0,98
2021-04-11,Gujarat,207381,104292.0,98
2021-04-12,Gujarat,207746,104530.0,98
2021-04-13,Gujarat,208510,105291.0,98
2021-04-14,Gujarat,208770,105474.0,98
2021-04-15,Gujarat,209544,105708.0,98
2021-04-16,Gujarat,209864,105808.0,108
2021-04-17,Gujarat,210564,106086.0,108
2021-04-18,Gujarat,210865,106304.0,108
2021-04-19,Gujarat,211451,106384.0,108
2021-04-20,Gujarat,211530,106390.0,108
2021-04-21,Gujarat,212385,107157.0,-1
2021-04-22,Gujarat,212801,107275.0,108
2021-04-23,Gujarat,213129,107515.0,108
2021-04-24,Gujarat,213312,107588.0,108
2021-04-25,Gujarat,214235,108061.0,108
2021-04-26,Gujarat,214571,108187.0,108
2021-04-27,Gujarat,214654,108229.0,108
2021-04-28,Gujarat,215102,108613.0,108
2021-04-29,Gujarat,215865,109033.0,108
2021-04-30,Gujarat,216367,109204.0,108
2021-05-01,Gujarat,unknown,109528.0,108
2021-05-02,Gujarat,216817,109529.0,108
2021-05-03,Gujarat,217051,109638.0,111
2021-05-04,Gujarat,217765,109921.0,111
2021-05-05,Gujarat,217963,109999.0,111
2021-05-06,Gujarat,218895,110421.0,111
2021-05-07,Gujarat,219585,111064.0,111
2021-05-08,Gujarat,219846,111201.0,111
2021-05-09,Gujarat,220538,111725.0,111
2021-05-10,Gujarat,220867,111822.0,111
2021-05-11,Gujarat,221561,112369.0,111
2021-05-12,Gujarat,222089,112826.0,111
2021-05-13,Gujarat,222778,112978.0,111
2021-05-14,Gujarat,223044,113160.0,111
2021-05-15,Gujarat,223101,113183.0,111
2021-05-16,Gujarat,224054,113317.0,111
2021-05-17,Gujarat,unknown,113855.0,111
2021-05-18,Gujarat,224724,113885.0,111
2021-05-19,Gujarat,225343,114124.0,111
2021-05-20,Gujarat,226289,114191.0,111
2021-05-21,Gujarat,227180,114899.0,111
2021-05-22,Gujarat,227726,115070.0,111
2021-05-23,Gujarat,228404,115630.0,111
2021-05-24,Gujarat,228895,116035.0,111
2021-05-25,Gujarat,229021,116073.0,115
2021-05-26,Gujarat,229446,116115.0,115
2021-05-27,Gujarat,229712,116378.0,115
2021-05-28,Gujarat,229758,116421.0,115
2021-05-29,Gujarat,230615,116914.0,115
2021-05-30,Gujarat,230989,117071.0,115
2021-05-31,Gujarat,231979,117602.0,115
2021-06-01,Gujarat,232045,117653.0,115
2021-06-02,Gujarat,232317,117675.0,115
2021-06-03,Gujarat,232576,117721.0,115
2021-06-04,Gujarat,232854,117748.0,115
2021-06-05,Gujarat,233515,117819.0,115
2021-06-06,Gujarat,234416,117852.0,115
2021-06-07,Gujarat,235195,118593.0,115
2021-06-08,Gujarat,235229,118620.0,115
2021-06-09,Gujarat,235625,118946.0,115
2021-06-10,Gujarat,236328,119355.0,115
2021-06-11,Gujarat,236705,119433.0,115
2021-06-12,Gujarat,237572,119924.0,115
2021-06-13,Gujarat,238314,120422.0,115
2021-06-14,Gujarat,238790,120759.0,115
2021-06-15,Gujarat,239364,121238.0,115
2021-06-16,Gujarat,239939,121663.0,115
2021-06-17,Gujarat,240142,121678.0,115
2021-06-18,Gujarat,240608,122091.0,115
2021-06-19,Gujarat,241183,122593.0,115
2021-06-20,Gujarat,241286,122674.0,115
2021-06-21,Gujarat,241972,122713.0,119
2021-06-22,Gujarat,242160,122795.0,119
2021-06-23,Gujarat,242268,122896.0,119
2021-06-24,Gujarat,242382,122944.0,119
2021-06-25,Gujarat,242426,122955.0,119
2021-06-26,Gujarat,242755,123125.0,119
2021-06-27,Gujarat,243276,,119
2021-06-28,Gujarat,243320,123343.0,119
2021-06-29,Gujarat,243838,123344.0,119
2021-06-30,Gujarat,244602,123629.0,119
2020-03-01,Rajasthan,681,382.0,0
2020-03-02,,808,483.0,0
2020-03-03,Rajasthan,1409,903.0,0
2020-03-04,Rajasthan,1709,1050.0,0
2020-03-05,Rajasthan,1880,1118.0,0
2020-03-06,Rajasthan,2747,1930.0,0
2020-03-07,Rajasthan,2843,1958.0,0
2020-03-08,Rajasthan,2860,1961.0,0
2020-03-09,Rajasthan,3375,2021.0,2
2020-03-10,Rajasthan,3646,2071.0,2
2020-03-11,Rajasthan,3933,2148.0,2
2020-03-12,Rajasthan,4260,2289.0,2
2020-03-13,Rajasthan,4331,2318.0,2
2020-03-14,Rajasthan,4676,2658.0,2
2020-03-15,Rajasthan,4707,2671.0,2
2020-03-16,Rajasthan,5536,3084.0,2
2020-03-17,Rajasthan,5953,3303.0,9
2020-03-18,Rajasthan,6380,3671.0,9
2020-03-19,Rajasthan,7133,3919.0,9
2020-03-20,Rajasthan,7750,3934.0,9
2020-03-21,Rajasthan,unknown,3943.0,9
2020-03-22,Rajasthan,8387,3962.0,9
2020-03-23,Rajasthan,8796,,-1
2020-03-24,Rajasthan,8842,3977.0,9
2020-03-25,Rajasthan,9339,4459.0,9
2020-03-26,Rajasthan,9622,4599.0,9
2020-03-27,Rajasthan,10090,4775.0,9
2020-03-28,Rajasthan,10483,4810.0,9
2020-03-29,Rajasthan,11334,5004.0,9
2020-03-30,Rajasthan,11695,5108.0,9
2020-03-31,Rajasthan,12674,,9
2020-04-01,Rajasthan,13128,6024.0,9
2020-04-02,Rajasthan,13763,6142.0,9
2020-04-03,Rajasthan,13846,6205.0,9
2020-04-04,Rajasthan,14081,6243.0,9
2020-04-05,Rajasthan,unknown,6505.0,9
2020-04-06,Rajasthan,14677,6587.0,9
2020-04-07,Rajasthan,15609,6947.0,9
2020-04-08,Rajasthan,16009,7102.0,9
2020-04-09,Rajasthan,16992,7354.0,9
2020-04-10,Rajasthan,17610,7399.0,9
2020-04-11,Rajasthan,17748,7402.0,9
2020-04-12,Rajasthan,18019,7468.0,9
2020-04-13,Rajasthan,18930,8085.0,16
2020-04-14,Rajasthan,19202,8123.0,16
2020-04-15,Rajasthan,19648,8165.0,16
2020-04-16,Rajasthan,20384,8600.0,16
2020-04-17,Rajasthan,21021,8995.0,16
2020-04-18,Rajasthan,21505,9341.0,16
2020-04-19,Rajasthan,22075,9556.0,16
2020-04-20,Rajasthan,23045,9850.0,16
2020-04-21,Rajasthan,23075,9880.0,16
2020-04-22,Rajasthan,23124,9926.0,16
2020-04-23,Rajasthan,23853,10599.0,16
2020-04-24,Rajasthan,24426,11082.0,16
2020-04-25,Rajasthan,24748,11393.0,24
2020-04-26,Rajasthan,25205,11713.0,24
2020-04-27,Rajasthan,25239,11740.0,24
2020-04-28,Rajasthan,25925,12136.0,24
2020-04-29,Rajasthan,26890,12625.0,24
2020-04-30,Rajasthan,27292,12831.0,24
2020-05-01,Rajasthan,27603,12875.0,24
2020-05-02,Rajasthan,27726,12900.0,24
2020-05-03,Rajasthan,27970,13060.0,24
2020-05-04,Rajasthan,28287,13315.0,24
2020-05-05,Rajasthan,28578,13316.0,24
2020-05-06,Rajasthan,29497,13342.0,24
2020-05-07,Rajasthan,29868,13490.0,-1
2020-05-08,Rajasthan,30389,13835.0,25
2020-05-09,Rajasthan,30987,14166.0,25
2020-05-10,Rajasthan,30998,14171.0,25
2020-05-11,Rajasthan,31103,14174.0,25
2020-05-12,Rajasthan,31322,14344.0,25
2020-05-13,Rajasthan,31636,14356.0,25
2020-05-14,Rajasthan,31767,14396.0,25
2020-05-15,Rajasthan,32241,14580.0,25
2020-05-16,Rajasthan,33219,14787.0,25
2020-05-17,Rajasthan,33916,15131.0,25
2020-05-18,Rajasthan,34435,15531.0,-1
2020-05-19,Rajasthan,34811,15546.0,25
N/A,Rajasthan,unknown,15577.0,25
2020-05-21,Rajasthan,35724,15782.0,25
2020-05-22,Rajasthan,36357,15926.0,25
2020-05-23,Rajasthan,36992,16129.0,25
2020-05-24,Rajasthan,37583,16286.0,25
2020-05-25,Rajasthan,37867,16460.0,25
2020-05-26,Rajasthan,38647,16828.0,25
2020-05-27,Rajasthan,38906,16959.0,25
2020-05-28,Rajasthan,39410,17327.0,25
2020-05-29,Rajasthan,40170,17643.0,25
2020-05-30,Rajasthan,40215,,25
2020-05-31,Rajasthan,40462,17766.0,25
2020-06-01,Rajasthan,40631,17856.0,25
2020-06-02,Rajasthan,41048,18183.0,25
2020-06-03,Rajasthan,41906,19009.0,25
2020-06-04,Rajasthan,42603,19510.0,25
2020-06-05,Rajasthan,42840,19520.0,25
2020-06-06,Rajasthan,43619,20184.0,25
2020-06-07,Rajasthan,43659,20220.0,27
2020-06-08,Rajasthan,43688,20237.0,27
2020-06-09,Rajasthan,43983,20278.0,27
2020-06-10,Rajasthan,44581,20863.0,27
2020-06-11,Rajasthan,44659,20910.0,27
2020-06-12,Rajasthan,45322,21334.0,27
2020-06-13,Rajasthan,45562,21487.0,27
2020-06-14,Rajasthan,46371,22210.0,27
2020-06-15,Rajasthan,46896,22631.0,27
2020-06-16,Rajasthan,47527,22677.0,-1
2020-06-17,Rajasthan,48009,22777.0,27
2020-06-18,Rajasthan,48299,22925.0,27
2020-06-19,Rajasthan,48522,23119.0,27
2020-06-20,Rajasthan,48708,23223.0,27
2020-06-21,Rajasthan,49505,23895.0,27
2020-06-22,Rajasthan,49743,24085.0,27
2020-06-23,Rajasthan,unknown,24189.0,27
2020-06-24,Rajasthan,50724,24382.0,36
2020-06-25,Rajasthan,51316,24798.0,36
2020-06-26,Rajasthan,51608,24825.0,36
2020-06-27,Rajasthan,51891,24892.0,36
2020-06-28,Rajasthan,52375,25108.0,36
2020-06-29,Rajasthan,52848,,36
2020-06-30,Rajasthan,53806,25971.0,36
2020-07-01,Rajasthan,54747,26671.0,36
2020-07-02,Rajasthan,54760,26680.0,36
2020-07-03,Rajasthan,unknown,26904.0,36
2020-07-04,Rajasthan,55571,27038.0,36
2020-07-05,Rajasthan,56118,27095.0,36
2020-07-06,Rajasthan,56700,27599.0,36
2020-07-07,Rajasthan,57231,28001.0,36
2020-07-08,Rajasthan,57690,28429.0,36
2020-07-09,Rajasthan,58404,28907.0,45
2020-07-10,Rajasthan,59236,29414.0,45
2020-07-11,Rajasthan,60217,29416.0,45
2020-07-12,Rajasthan,61020,30046.0,45
2020-07-13,Rajasthan,61213,30205.0,45
2020-07-14,Rajasthan,61238,30209.0,45
2020-07-15,Rajasthan,61478,30265.0,-1
2020-07-16,Rajasthan,62141,30787.0,45
2020-07-17,Rajasthan,62726,31135.0,45
2020-07-18,Rajasthan,63177,31486.0,45
2020-07-19,Rajasthan,63236,31539.0,45
2020-07-20,Rajasthan,63650,31662.0,45
2020-07-21,Rajasthan,64467,31822.0,45
2020-07-22,Rajasthan,64886,32067.0,45
2020-07-23,Rajasthan,65751,32274.0,45
2020-07-24,Rajasthan,66033,32496.0,45
2020-07-25,Rajasthan,66622,32642.0,45
2020-07-26,Rajasthan,66681,32653.0,45
2020-07-27,Rajasthan,67142,32998.0,45
2020-07-28,Rajasthan,67368,33062.0,45
2020-07-29,Rajasthan,67874,33298.0,45
2020-07-30,Rajasthan,67982,33393.0,45
2020-07-31,Rajasthan,68667,33700.0,45
2020-08-01,Rajasthan,69376,33955.0,45
2020-08-02,Rajasthan,69450,33955.0,45
2020-08-03,Rajasthan,69760,34080.0,45
2020-08-04,Rajasthan,70206,34478.0,45
2020-08-05,Rajasthan,70561,34651.0,45
2020-08-06,Rajasthan,71245,35004.0,45
2020-08-07,Rajasthan,71540,35004.0,45
2020-08-08,Rajasthan,71606,35011.0,45
2020-08-09,Rajasthan,71666,35070.0,-1
2020-08-10,Rajasthan,71913,35104.0,45
2020-08-11,Rajasthan,71948,35114.0,54
2020-08-12,Rajasthan,72060,35149.0,54
2020-08-13,Rajasthan,72864,35823.0,54
2020-08-14,Rajasthan,73861,36729.0,54
2020-08-15,Rajasthan,74833,37581.0,54
2020-08-16,Rajasthan,75529,37984.0,54
2020-08-17,Rajasthan,75792,38215.0,54
2020-08-18,Rajasthan,76377,38377.0,54
2020-08-19,Rajasthan,76742,38416.0,54
2020-08-20,Rajasthan,77076,38480.0,54
2020-08-21,Rajasthan,77996,38713.0,54
2020-08-22,Rajasthan,78674,39033.0,54
2020-08-23,Rajasthan,78865,39217.0,54
2020-08-24,Rajasthan,unknown,40014.0,54
2020-08-25,Rajasthan,80537,40080.0,54
2020-08-26,Rajasthan,80737,40108.0,54
2020-08-27,Rajasthan,81594,40267.0,54
2020-08-28,Rajasthan,81814,40289.0,54
2020-08-29,Rajasthan,82306,40353.0,54
2020-08-30,Rajasthan,83221,40631.0,54
2020-08-31,Rajasthan,84186,40778.0,54
2020-09-01,Rajasthan,84248,40836.0,54
2020-09-02,Rajasthan,84574,41117.0,54
2020-09-03,Rajasthan,85433,41303.0,54
2020-09-04,Rajasthan,86306,42026.0,54
2020-09-05,Rajasthan,87079,42198.0,54
2020-09-06,Rajasthan,88018,42946.0,54
2020-09-07,Rajasthan,88810,43018.0,54
2020-09-08,Rajasthan,89291,43496.0,54
2020-09-09,Rajasthan,90051,44183.0,54
2020-09-10,Rajasthan,90276,44304.0,54
2020-09-11,Rajasthan,90293,44307.0,54
2020-09-12,Rajasthan,90335,44309.0,54
2020-09-13,Rajasthan,90959,44355.0,54
2020-09-14,Rajasthan,91692,44777.0,54
2020-09-15,Rajasthan,92093,44817.0,54
2020-09-16,Rajasthan,92145,44834.0,54
2020-09-17,Rajasthan,92534,45030.0,54
2020-09-18,Rajasthan,93271,45492.0,54
2020-09-19,Rajasthan,93973,,54
2020-09-20,Rajasthan,94330,46220.0,54
2020-09-21,Rajasthan,95269,46417.0,54
2020-09-22,Rajasthan,96155,46632.0,54
N/A,Rajasthan,96720,47154.0,54
2020-09-24,Rajasthan,97019,47424.0,54
2020-09-25,Rajasthan,97680,48084.0,54
2020-09-26,Rajasthan,97899,48206.0,54
2020-09-27,Rajasthan,98509,48626.0,54
2020-09-28,Rajasthan,99368,49278.0,54
2020-09-29,Rajasthan,99619,49519.0,54
2020-09-30,Rajasthan,100242,50008.0,54
2020-10-01,Rajasthan,100893,50261.0,54
2020-10-02,Rajasthan,101363,50333.0,54
2020-10-03,Rajasthan,102136,50552.0,54
2020-10-04,Rajasthan,102886,51010.0,54
2020-10-05,Rajasthan,103578,51051.0,54
2020-10-06,Rajasthan,103646,51103.0,54
2020-10-07,Rajasthan,104082,51191.0,54
2020-10-08,Rajasthan,104949,51207.0,54
2020-10-09,Rajasthan,105068,51219.0,54
2020-10-10,Rajasthan,105968,51482.0,54
2020-10-11,Rajasthan,106757,51729.0,54
2020-10-12,Rajasthan,107660,52218.0,54
2020-10-13,Rajasthan,108380,52799.0,54
2020-10-14,Rajasthan,109035,52983.0,54
2020-10-15,Rajasthan,109767,53689.0,54
2020-10-16,Rajasthan,110528,53945.0,54
2020-10-17,Rajasthan,111422,54662.0,56
2020-10-18,Rajasthan,111755,54982.0,57
2020-10-19,Rajasthan,111895,54988.0,57
2020-10-20,Rajasthan,112081,55011.0,57
2020-10-21,,112418,55126.0,57
2020-10-22,Rajasthan,113091,55320.0,57
2020-10-23,Rajasthan,113575,55597.0,57
2020-10-24,Rajasthan,114187,,57
2020-10-25,Rajasthan,114211,55955.0,-1
2020-10-26,Rajasthan,114985,56547.0,57
2020-10-27,Rajasthan,115623,56902.0,57
2020-10-28,Rajasthan,116616,57792.0,57
2020-10-29,Rajasthan,117569,57897.0,57
2020-10-30,Rajasthan,117633,57958.0,57
2020-10-31,Rajasthan,118380,58027.0,57
2020-11-01,Rajasthan,118599,58051.0,57
2020-11-02,Rajasthan,118824,58263.0,57
2020-11-03,Rajasthan,118828,58264.0,57
2020-11-04,Rajasthan,119656,58885.0,57
2020-11-05,Rajasthan,119724,58933.0,57
2020-11-06,Rajasthan,120182,59265.0,57
2020-11-07,Rajasthan,120303,59327.0,57
2020-11-08,Rajasthan,120428,59429.0,57
2020-11-09,Rajasthan,121111,59907.0,57
2020-11-10,Rajasthan,121649,59938.0,57
2020-11-11,Rajasthan,unknown,60025.0,-1
2020-11-12,Rajasthan,122448,60219.0,57
2020-11-13,Rajasthan,unknown,60496.0,57
2020-11-14,Rajasthan,122999,60572.0,57
2020-11-15,Rajasthan,123085,60619.0,57
2020-11-16,Rajasthan,123315,60627.0,57
2020-11-17,Rajasthan,123333,60627.0,57
2020-11-18,Rajasthan,124049,60803.0,57
2020-11-19,Rajasthan,124205,60891.0,57
2020-11-20,Rajasthan,125131,61625.0,57
2020-11-21,Rajasthan,125660,61713.0,57
2020-11-22,Rajasthan,125958,61929.0,57
2020-11-23,Rajasthan,126619,62541.0,57
2020-11-24,Rajasthan,126973,62591.0,57
2020-11-25,Rajasthan,127112,62680.0,57
2020-11-26,Rajasthan,127596,62734.0,57
2020-11-27,Rajasthan,128095,63142.0,-1
2020-11-28,Rajasthan,128647,63419.0,57
2020-11-29,,129544,63678.0,57
2020-11-30,,129976,63855.0,57
2020-12-01,Rajasthan,130968,64621.0,57
2020-12-02,Rajasthan,131675,65102.0,57
2020-12-03,Rajasthan,132419,65122.0,64
2020-12-04,Rajasthan,132650,65142.0,64
2020-12-05,Rajasthan,133000,65273.0,64
2020-12-06,Rajasthan,133056,65303.0,64
2020-12-07,Rajasthan,133941,65576.0,64
2020-12-08,Rajasthan,134336,65909.0,64
2020-12-09,Rajasthan,134968,66350.0,64
2020-12-10,Rajasthan,135051,66416.0,64
2020-12-11,Rajasthan,135472,66430.0,64
2020-12-12,Rajasthan,135493,66444.0,64
2020-12-13,,135520,66459.0,68
2020-12-14,Rajasthan,135612,66524.0,68
2020-12-15,Rajasthan,135727,66611.0,68
2020-12-16,Rajasthan,136553,67294.0,68
2020-12-17,Rajasthan,137241,67534.0,68
2020-12-18,Rajasthan,137478,67760.0,68
2020-12-19,Rajasthan,137828,68084.0,71
2020-12-20,Rajasthan,137836,68086.0,71
2020-12-21,Rajasthan,138798,68350.0,71
2020-12-22,Rajasthan,138966,68454.0,71
2020-12-23,Rajasthan,139384,68557.0,71
2020-12-24,Rajasthan,140072,69178.0,71
2020-12-25,Rajasthan,140183,69198.0,71
2020-12-26,Rajasthan,140376,69222.0,71
2020-12-27,Rajasthan,141186,69336.0,71
2020-12-28,Rajasthan,141726,69624.0,71
2020-12-29,Rajasthan,142537,69738.0,-1
2020-12-30,Rajasthan,143442,69987.0,71
2020-12-31,Rajasthan,143906,70145.0,71
2021-01-01,Rajasthan,144855,71048.0,71
2021-01-02,Rajasthan,145790,71291.0,71
2021-01-03,Rajasthan,146052,71384.0,-1
2021-01-04,Rajasthan,146370,71494.0,71
N/A,Rajasthan,147322,71937.0,71
2021-01-06,Rajasthan,147620,72038.0,71
2021-01-07,Rajasthan,148550,72618.0,71
2021-01-08,Rajasthan,148953,72637.0,71
2021-01-09,Rajasthan,149635,73222.0,71
2021-01-10,Rajasthan,150054,73553.0,71
2021-01-11,Rajasthan,150510,73730.0,71
2021-01-12,Rajasthan,150796,73738.0,71
2021-01-13,Rajasthan,151189,74093.0,71
2021-01-14,Rajasthan,151394,74229.0,71
2021-01-15,Rajasthan,152023,74298.0,71
2021-01-16,Rajasthan,153000,75190.0,71
2021-01-17,Rajasthan,153075,75201.0,71
2021-01-18,Rajasthan,153314,75280.0,71
2021-01-19,Rajasthan,153569,75289.0,71
2021-01-20,Rajasthan,154010,75455.0,71
2021-01-21,Rajasthan,154146,75479.0,71
2021-01-22,Rajasthan,155038,76257.0,71
2021-01-23,Rajasthan,155677,76867.0,71
