Date,State,Confirmed,Recovered,Deceased,Active,Daily New,7-Day Avg
2021-01-28,Uttar Pradesh,163525.0,81376.0,91,82058.0,389.0,740.7142857142857
2021-01-29,Uttar Pradesh,164369.0,81473.0,91,82805.0,844.0,649.7142857142857
2021-01-30,Uttar Pradesh,164724.0,81678.0,91,82955.0,355.0,572.2857142857143
2021-01-31,Uttar Pradesh,164838.0,81749.0,0,83089.0,114.0,487.42857142857144
2021-02-01,Uttar Pradesh,165794.0,82043.0,91,83660.0,956.0,502.7142857142857
2021-02-02,Uttar Pradesh,166079.0,82192.0,91,83796.0,285.0,446.7142857142857
2021-02-03,Uttar Pradesh,166328.0,82279.0,91,83958.0,249.0,456.0
2021-02-04,Uttar Pradesh,166586.0,82359.0,91,84136.0,258.0,437.2857142857143
2021-02-05,Uttar Pradesh,167189.0,82886.0,91,84212.0,603.0,402.85714285714283
2021-02-06,Uttar Pradesh,167887.0,83569.0,0,84318.0,698.0,451.85714285714283
2021-02-07,Uttar Pradesh,167960.0,83641.0,91,84228.0,73.0,446.0
2021-02-08,Uttar Pradesh,168035.0,83712.0,91,84232.0,75.0,320.14285714285717
2021-02-09,Uttar Pradesh,168138.0,83726.0,91,84321.0,103.0,294.14285714285717
2021-02-10,Uttar Pradesh,168831.0,84393.0,91,84347.0,693.0,357.57142857142856
2021-02-11,Uttar Pradesh,168961.0,84482.0,91,84388.0,130.0,339.2857142857143
2021-02-12,Uttar Pradesh,169394.0,84549.0,91,84754.0,433.0,315.0
2021-02-13,Uttar Pradesh,169849.0,84622.0,91,85136.0,455.0,280.2857142857143
2021-02-14,Uttar Pradesh,170617.0,84754.0,91,85772.0,768.0,379.57142857142856
2021-02-15,Uttar Pradesh,171279.0,85272.0,91,85916.0,662.0,463.42857142857144
2021-02-16,Uttar Pradesh,171576.0,85449.0,91,86036.0,297.0,491.14285714285717
2021-02-17,Uttar Pradesh,171602.0,85462.0,91,86049.0,26.0,395.85714285714283
2021-02-18,Uttar Pradesh,172320.0,85612.0,91,86617.0,718.0,479.85714285714283
2021-02-19,Uttar Pradesh,173070.0,85935.0,91,87044.0,750.0,525.1428571428571
2021-02-21,Uttar Pradesh,174527.0,86829.0,91,87607.0,1457.0,668.2857142857143
2021-02-22,Uttar Pradesh,174864.0,87034.0,91,87739.0,337.0,606.7142857142857
2021-02-23,Uttar Pradesh,175044.0,87196.0,91,87757.0,180.0,537.8571428571429
2021-02-25,Uttar Pradesh,176567.0,87767.0,91,88709.0,1523.0,713.0
2021-02-26,Uttar Pradesh,177058.0,87962.0,91,89005.0,491.0,779.4285714285714
2021-02-27,Uttar Pradesh,177555.0,88326.0,91,89138.0,497.0,747.8571428571429
2021-02-28,Uttar Pradesh,178121.0,88534.0,91,89496.0,566.0,721.5714285714286
2021-03-01,Uttar Pradesh,178921.0,88849.0,91,89981.0,800.0,627.7142857142857
2021-03-02,Uttar Pradesh,179057.0,88942.0,91,90024.0,136.0,599.0
2021-03-03,Uttar Pradesh,179881.0,88972.0,91,90818.0,824.0,691.0
2021-03-04,Uttar Pradesh,180620.0,89157.0,91,91372.0,739.0,579.0
2021-03-05,Uttar Pradesh,181582.0,89228.0,91,92263.0,962.0,646.2857142857143
2021-03-06,Uttar Pradesh,182343.0,89886.0,91,92366.0,761.0,684.0
2021-03-07,Uttar Pradesh,182924.0,90007.0,94,92823.0,581.0,686.1428571428571
2021-03-08,Uttar Pradesh,182939.0,90022.0,94,92823.0,15.0,574.0
2021-03-09,Uttar Pradesh,183591.0,90229.0,94,93268.0,652.0,647.7142857142857
2021-03-10,Uttar Pradesh,184572.0,90605.0,94,93873.0,981.0,670.1428571428571
2021-03-11,Uttar Pradesh,184590.0,90610.0,94,93886.0,18.0,567.1428571428571
2021-03-12,Uttar Pradesh,185012.0,90947.0,94,93971.0,422.0,490.0
2021-03-13,Uttar Pradesh,185609.0,90973.0,94,94542.0,597.0,466.57142857142856
2021-03-14,Uttar Pradesh,186007.0,91270.0,94,94643.0,398.0,440.42857142857144
2021-03-15,Uttar Pradesh,186118.0,91273.0,94,94751.0,111.0,454.14285714285717
2021-03-16,Uttar Pradesh,186476.0,91561.0,94,94821.0,358.0,412.14285714285717
2021-03-17,Uttar Pradesh,186487.0,91565.0,102,94820.0,11.0,273.57142857142856
2021-03-18,Uttar Pradesh,186867.0,91628.0,102,95137.0,380.0,325.2857142857143
2021-03-19,Uttar Pradesh,187731.0,92134.0,102,95495.0,864.0,388.42857142857144
2021-03-20,Uttar Pradesh,188619.0,92487.0,102,96030.0,888.0,430.0
2021-03-21,Uttar Pradesh,188627.0,92487.0,102,96038.0,8.0,374.2857142857143
2021-03-22,Uttar Pradesh,189417.0,92531.0,102,96784.0,790.0,471.2857142857143
2021-03-23,Uttar Pradesh,189440.0,92550.0,102,96788.0,23.0,423.42857142857144
2021-03-24,Uttar Pradesh,189761.0,92857.0,102,96802.0,321.0,467.7142857142857
2021-03-25,Uttar Pradesh,190325.0,93169.0,102,97054.0,564.0,494.0
2021-03-26,Uttar Pradesh,190668.0,93172.0,102,97394.0,343.0,419.57142857142856
2021-03-27,Uttar Pradesh,191642.0,93820.0,102,97720.0,974.0,431.85714285714283
2021-03-28,Uttar Pradesh,192048.0,94118.0,102,97828.0,406.0,488.7142857142857
2021-03-29,Uttar Pradesh,192708.0,94604.0,102,98002.0,660.0,470.14285714285717
2021-03-30,Uttar Pradesh,193026.0,94884.0,102,98040.0,318.0,512.2857142857143
2021-03-31,Uttar Pradesh,194005.0,95082.0,102,98821.0,979.0,606.2857142857143
2021-04-01,Uttar Pradesh,194086.0,95110.0,107,98869.0,81.0,537.2857142857143
2021-04-02,Uttar Pradesh,194639.0,95581.0,107,98951.0,553.0,567.2857142857143
2021-04-03,Uttar Pradesh,195095.0,95791.0,107,99197.0,456.0,493.2857142857143
2021-04-04,Uttar Pradesh,195960.0,96349.0,107,99504.0,865.0,558.8571428571429
2021-04-05,Uttar Pradesh,196122.0,96364.0,107,99651.0,162.0,487.7142857142857
2021-04-06,Uttar Pradesh,196756.0,96479.0,107,100170.0,634.0,532.8571428571429
2021-04-07,Uttar Pradesh,197260.0,96560.0,107,100593.0,504.0,465.0
2021-04-08,Uttar Pradesh,197389.0,96583.0,107,100699.0,129.0,471.85714285714283
2021-04-09,Uttar Pradesh,197966.0,97132.0,107,100727.0,577.0,475.2857142857143
2021-04-10,Uttar Pradesh,198064.0,97160.0,107,100797.0,98.0,424.14285714285717
2021-04-11,Uttar Pradesh,198726.0,97773.0,107,100846.0,662.0,395.14285714285717
2021-04-13,Uttar Pradesh,200055.0,98239.0,107,101709.0,1329.0,561.8571428571429
2021-04-14,Uttar Pradesh,200879.0,98429.0,107,102343.0,824.0,589.0
2021-04-15,Uttar Pradesh,201296.0,98454.0,107,102735.0,417.0,576.5714285714286
2021-04-16,Uttar Pradesh,201564.0,98606.0,107,102851.0,268.0,596.4285714285714
2021-04-17,Uttar Pradesh,202428.0,99400.0,107,102921.0,864.0,637.4285714285714
2021-04-18,Uttar Pradesh,203336.0,99980.0,107,103249.0,908.0,753.1428571428571
2021-04-19,Uttar Pradesh,204177.0,100131.0,107,103939.0,841.0,778.7142857142857
2021-04-20,Uttar Pradesh,205042.0,100226.0,107,104709.0,865.0,712.4285714285714
2021-04-21,Uttar Pradesh,205971.0,101097.0,107,104767.0,929.0,727.4285714285714
2021-04-22,Uttar Pradesh,206118.0,101121.0,107,104890.0,147.0,688.8571428571429
2021-04-23,Uttar Pradesh,206856.0,101452.0,0,105404.0,738.0,756.0
2021-04-24,Uttar Pradesh,207847.0,102077.0,107,105663.0,991.0,774.1428571428571
2021-04-25,Uttar Pradesh,208797.0,102252.0,107,106438.0,950.0,780.1428571428571
2021-04-26,Uttar Pradesh,209379.0,102817.0,107,106455.0,582.0,743.1428571428571
2021-04-27,Uttar Pradesh,209630.0,102995.0,107,106528.0,251.0,655.4285714285714
2021-04-28,Uttar Pradesh,210255.0,103137.0,107,107011.0,625.0,612.0
2021-04-29,Uttar Pradesh,210460.0,103279.0,107,107074.0,205.0,620.2857142857143
2021-04-30,Uttar Pradesh,211225.0,103536.0,107,107582.0,765.0,624.1428571428571
2021-05-01,Uttar Pradesh,211532.0,103810.0,107,107615.0,307.0,526.4285714285714
2021-05-02,Uttar Pradesh,211667.0,103828.0,107,107732.0,135.0,410.0
2021-05-03,Uttar Pradesh,211912.0,103928.0,107,107877.0,245.0,361.85714285714283
2021-05-04,Uttar Pradesh,0.0,104091.0,107,-104198.0,-211912.0,-29947.14285714286
2021-05-05,Uttar Pradesh,213071.0,104174.0,107,108790.0,213071.0,402.2857142857143
2021-05-06,Uttar Pradesh,213732.0,104324.0,107,109301.0,661.0,467.42857142857144
2021-05-07,Uttar Pradesh,213902.0,104455.0,107,109340.0,170.0,382.42857142857144
2021-05-08,Uttar Pradesh,214595.0,104964.0,107,109524.0,693.0,437.57142857142856
2021-05-09,Uttar Pradesh,214630.0,104968.0,107,109555.0,35.0,423.2857142857143
2021-05-10,Uttar Pradesh,215417.0,105102.0,107,110208.0,787.0,500.7142857142857
2021-05-11,Uttar Pradesh,215672.0,105153.0,107,110412.0,255.0,30810.285714285714
2021-05-12,Uttar Pradesh,216021.0,105195.0,107,110719.0,349.0,421.42857142857144
2021-05-13,Uttar Pradesh,216433.0,105229.0,107,111097.0,412.0,385.85714285714283
2021-05-14,Uttar Pradesh,216878.0,105616.0,107,111155.0,445.0,425.14285714285717
2021-05-15,Uttar Pradesh,217103.0,105706.0,107,111290.0,225.0,358.2857142857143
2021-05-16,Uttar Pradesh,217850.0,106444.0,107,111299.0,747.0,460.0
2021-05-17,Uttar Pradesh,218524.0,106846.0,116,111562.0,674.0,443.85714285714283
2021-05-18,Uttar Pradesh,218970.0,106963.0,116,111891.0,446.0,471.14285714285717
2021-05-19,Uttar Pradesh,219256.0,107194.0,116,111946.0,286.0,462.14285714285717
2021-05-20,Uttar Pradesh,219354.0,107251.0,116,111987.0,98.0,417.2857142857143
2021-05-21,Uttar Pradesh,219970.0,107811.0,116,112043.0,616.0,441.7142857142857
2021-05-23,Uttar Pradesh,221561.0,108921.0,116,112524.0,1591.0,636.8571428571429
2021-05-24,Uttar Pradesh,221984.0,108939.0,116,112929.0,423.0,590.5714285714286
2021-05-25,Uttar Pradesh,222965.0,109555.0,116,113294.0,981.0,634.4285714285714
2021-05-26,Uttar Pradesh,223516.0,109586.0,116,113814.0,551.0,649.4285714285714
2021-05-27,Uttar Pradesh,223709.0,109764.0,116,113829.0,193.0,636.1428571428571
2021-05-28,Uttar Pradesh,224274.0,109865.0,116,114293.0,565.0,702.8571428571429
2021-05-29,Uttar Pradesh,224320.0,109881.0,116,114323.0,46.0,621.4285714285714
2021-05-30,Uttar Pradesh,225168.0,110352.0,116,114700.0,848.0,515.2857142857143
2021-05-31,Uttar Pradesh,225496.0,110506.0,0,114990.0,328.0,501.7142857142857
2021-06-01,Uttar Pradesh,226177.0,110748.0,116,115313.0,681.0,458.85714285714283
2021-06-02,Uttar Pradesh,226714.0,110895.0,116,115703.0,537.0,456.85714285714283
2021-06-03,Uttar Pradesh,227020.0,110916.0,116,115988.0,306.0,473.0
2021-06-04,Uttar Pradesh,227229.0,110970.0,116,116143.0,209.0,422.14285714285717
2021-06-05,Uttar Pradesh,227412.0,111035.0,116,116261.0,183.0,441.7142857142857
2021-06-06,Uttar Pradesh,227497.0,111095.0,116,116286.0,85.0,332.7142857142857
2021-06-07,Uttar Pradesh,228218.0,111150.0,116,116952.0,721.0,388.85714285714283
2021-06-08,Uttar Pradesh,228242.0,111157.0,116,116969.0,24.0,295.0
2021-06-09,Uttar Pradesh,228308.0,111186.0,116,117006.0,66.0,227.71428571428572
2021-06-10,Uttar Pradesh,228461.0,111212.0,116,117133.0,153.0,205.85714285714286
2021-06-11,Uttar Pradesh,228981.0,111399.0,116,117466.0,520.0,250.28571428571428
2021-06-12,Uttar Pradesh,229727.0,111619.0,116,117992.0,746.0,330.7142857142857
2021-06-13,Uttar Pradesh,230439.0,112269.0,116,118054.0,712.0,420.2857142857143
2021-06-14,Uttar Pradesh,230791.0,112588.0,116,118087.0,352.0,367.57142857142856
2021-06-15,Uttar Pradesh,231087.0,112796.0,116,118175.0,296.0,406.42857142857144
2021-06-16,Uttar Pradesh,231384.0,112987.0,118,118279.0,297.0,439.42857142857144
2021-06-17,Uttar Pradesh,232367.0,113376.0,118,118873.0,983.0,558.0
2021-06-18,Uttar Pradesh,233367.0,113716.0,118,119533.0,1000.0,626.5714285714286
2021-06-19,Uttar Pradesh,233528.0,113761.0,118,119649.0,161.0,543.0
2021-06-20,Uttar Pradesh,233918.0,114060.0,118,119740.0,390.0,497.0
2021-06-21,Uttar Pradesh,234249.0,114376.0,118,119755.0,331.0,494.0
2021-06-22,Uttar Pradesh,234315.0,114427.0,118,119770.0,66.0,461.14285714285717
2021-06-23,Uttar Pradesh,234812.0,114776.0,118,119918.0,497.0,489.7142857142857
2021-06-24,Uttar Pradesh,235059.0,114957.0,118,119984.0,247.0,384.57142857142856
2021-06-25,Uttar Pradesh,235332.0,115166.0,0,120166.0,273.0,280.7142857142857
2021-06-26,Uttar Pradesh,236166.0,115618.0,118,120430.0,834.0,376.85714285714283
2021-06-27,Uttar Pradesh,236510.0,115805.0,118,120587.0,344.0,370.2857142857143
2021-06-29,Uttar Pradesh,237558.0,116532.0,118,120908.0,1048.0,472.7142857142857
2021-06-30,Uttar Pradesh,237695.0,116560.0,118,121017.0,137.0,482.85714285714283
2020-03-01,West Bengal,899.0,441.0,0,458.0,0.0,
2020-03-02,West Bengal,1443.0,821.0,0,622.0,544.0,
2020-03-03,West Bengal,1754.0,1058.0,0,696.0,311.0,
2020-03-05,West Bengal,2452.0,1179.0,0,1273.0,698.0,
2020-03-06,West Bengal,3112.0,1460.0,0,1652.0,660.0,
2020-03-07,West Bengal,3893.0,1758.0,0,2135.0,781.0,
2020-03-08,West Bengal,4795.0,1768.0,0,3027.0,902.0,556.5714285714286
2020-03-09,West Bengal,5654.0,2389.0,0,3265.0,859.0,679.2857142857143
2020-03-10,West Bengal,6139.0,2758.0,0,3381.0,485.0,670.8571428571429
2020-03-12,West Bengal,7576.0,3009.0,0,4567.0,1437.0,831.7142857142857
2020-03-13,West Bengal,8304.0,3597.0,0,4707.0,728.0,836.0
2020-03-14,West Bengal,8415.0,3614.0,0,4801.0,111.0,757.5714285714286
2020-03-15,West Bengal,8864.0,3971.0,0,4893.0,449.0,710.1428571428571
2020-03-16,West Bengal,9199.0,4057.0,0,5142.0,335.0,629.1428571428571
2020-03-18,West Bengal,11028.0,4796.0,0,6232.0,1829.0,767.7142857142857
2020-03-19,West Bengal,11190.0,4812.0,0,6378.0,162.0,721.5714285714286
2020-03-20,West Bengal,11565.0,4878.0,0,6687.0,375.0,569.8571428571429
2020-03-21,West Bengal,0.0,5597.0,0,-5597.0,-11565.0,-1186.2857142857142
2020-03-22,West Bengal,12556.0,5614.0,0,6942.0,12556.0,591.5714285714286
2020-03-23,West Bengal,13517.0,6338.0,0,7179.0,961.0,664.7142857142857
2020-03-24,West Bengal,13597.0,6368.0,0,7229.0,80.0,628.2857142857143
2020-03-25,West Bengal,14402.0,6856.0,0,7546.0,805.0,482.0
2020-03-26,West Bengal,14752.0,7016.0,0,7736.0,350.0,508.85714285714283
2020-03-27,West Bengal,14777.0,7031.0,0,7746.0,25.0,458.85714285714283
2020-03-28,West Bengal,15733.0,7203.0,0,8530.0,956.0,2247.5714285714284
2020-03-29,West Bengal,16368.0,7211.0,0,9157.0,635.0,544.5714285714286
2020-03-30,West Bengal,0.0,7451.0,0,-7451.0,-16368.0,-1931.0
2020-03-31,West Bengal,16951.0,7518.0,0,9433.0,16951.0,479.14285714285717
2020-04-01,West Bengal,17613.0,7947.0,0,9666.0,662.0,458.7142857142857
2020-04-02,West Bengal,18584.0,8301.0,0,10283.0,971.0,547.4285714285714
2020-04-03,West Bengal,19130.0,8757.0,0,10373.0,546.0,621.8571428571429
2020-04-04,West Bengal,19491.0,9061.0,0,10430.0,361.0,536.8571428571429
2020-04-05,West Bengal,19605.0,9119.0,0,10486.0,114.0,462.42857142857144
2020-04-06,West Bengal,19630.0,9134.0,0,10496.0,25.0,2804.285714285714
2020-04-07,West Bengal,20479.0,9554.0,0,10925.0,849.0,504.0
2020-04-08,West Bengal,21017.0,10042.0,0,10975.0,538.0,486.2857142857143
2020-04-09,West Bengal,21141.0,0.0,0,21141.0,124.0,365.2857142857143
2020-04-10,West Bengal,21449.0,10209.0,0,11240.0,308.0,331.2857142857143
2020-04-11,West Bengal,21958.0,10392.0,0,11566.0,509.0,352.42857142857144
2020-04-12,West Bengal,22787.0,10623.0,0,12164.0,829.0,454.57142857142856
2020-04-13,West Bengal,23255.0,10699.0,0,12556.0,468.0,517.8571428571429
2020-04-14,West Bengal,23730.0,11068.0,0,12662.0,475.0,464.42857142857144
2020-04-15,West Bengal,24528.0,11294.0,0,13234.0,798.0,501.57142857142856
2020-04-16,West Bengal,24733.0,11416.0,0,13317.0,205.0,513.1428571428571
2020-04-17,West Bengal,25550.0,12063.0,0,13487.0,817.0,585.8571428571429
2020-04-18,West Bengal,0.0,12067.0,0,-12067.0,-25550.0,-3136.8571428571427
2020-04-19,West Bengal,25647.0,12085.0,0,13562.0,25647.0,408.57142857142856
2020-04-20,West Bengal,25738.0,12085.0,0,13653.0,91.0,354.7142857142857
2020-04-21,West Bengal,26551.0,12437.0,0,14114.0,813.0,403.0
2020-04-22,West Bengal,27529.0,12512.0,0,15017.0,978.0,428.7142857142857
2020-04-23,West Bengal,28132.0,12599.0,0,15533.0,603.0,485.57142857142856
2020-04-24,West Bengal,28541.0,12801.0,0,15740.0,409.0,427.2857142857143
2020-04-25,West Bengal,0.0,13258.0,0,-13258.0,-28541.0,0.0
2020-04-26,West Bengal,29484.0,13395.0,0,16089.0,29484.0,548.1428571428571
2020-04-27,West Bengal,30402.0,13704.0,0,16698.0,918.0,666.2857142857143
2020-04-28,West Bengal,0.0,14346.0,0,-14346.0,-30402.0,-3793.0
2020-04-30,West Bengal,32379.0,15007.0,0,17372.0,32379.0,692.8571428571429
2020-05-01,West Bengal,32497.0,15058.0,0,17439.0,118.0,623.5714285714286
2020-05-02,West Bengal,32564.0,15061.0,0,17503.0,67.0,574.7142857142857
2020-05-03,West Bengal,32579.0,15074.0,0,17505.0,15.0,4654.142857142857
2020-05-04,West Bengal,33150.0,15103.0,0,18047.0,571.0,523.7142857142857
2020-05-05,West Bengal,33631.0,15248.0,0,18383.0,481.0,461.2857142857143
2020-05-06,West Bengal,34074.0,15353.0,0,18721.0,443.0,4867.714285714285
2020-05-07,West Bengal,34689.0,15806.0,0,18883.0,615.0,330.0
2020-05-08,West Bengal,34737.0,15844.0,0,18893.0,48.0,320.0
2020-05-09,West Bengal,34756.0,15846.0,0,18910.0,19.0,313.14285714285717
2020-05-10,West Bengal,35118.0,0.0,0,35118.0,362.0,362.7142857142857
2020-05-11,West Bengal,35548.0,16300.0,0,19248.0,430.0,342.57142857142856
2020-05-12,West Bengal,35906.0,16643.0,0,19263.0,358.0,325.0
2020-05-13,West Bengal,36131.0,16784.0,0,19347.0,225.0,293.85714285714283
2020-05-14,West Bengal,37115.0,17484.0,0,19631.0,984.0,346.57142857142856
2020-05-15,West Bengal,37533.0,17879.0,7,19647.0,418.0,399.42857142857144
2020-05-17,West Bengal,39216.0,18005.0,7,21204.0,1683.0,637.1428571428571
2020-05-19,West Bengal,40055.0,18085.0,7,21963.0,839.0,705.2857142857143
2020-05-20,West Bengal,40816.0,18516.0,7,22293.0,761.0,752.5714285714286
2020-05-21,West Bengal,41403.0,18840.0,7,22556.0,587.0,785.2857142857143
2020-05-22,West Bengal,42398.0,19372.0,7,23019.0,995.0,895.2857142857143
2020-05-23,West Bengal,42557.0,19397.0,7,23153.0,159.0,777.4285714285714
2020-05-24,West Bengal,42851.0,19506.0,7,23338.0,294.0,759.7142857142857
2020-05-25,West Bengal,43807.0,20060.0,7,23740.0,956.0,655.8571428571429
2020-05-26,West Bengal,44263.0,20166.0,7,24090.0,456.0,601.1428571428571
2020-05-27,West Bengal,44813.0,20685.0,7,24121.0,550.0,571.0
2020-05-28,West Bengal,45716.0,20748.0,7,24961.0,903.0,616.1428571428571
2020-05-29,West Bengal,46327.0,20900.0,7,25420.0,611.0,561.2857142857143
2020-05-30,West Bengal,47066.0,21150.0,7,25909.0,739.0,644.1428571428571
2020-05-31,West Bengal,47909.0,21246.0,7,26656.0,843.0,722.5714285714286
2020-06-01,West Bengal,48402.0,21341.0,7,27054.0,493.0,656.4285714285714
2020-06-02,West Bengal,49003.0,21518.0,7,27478.0,601.0,677.1428571428571
2020-06-03,West Bengal,49797.0,21996.0,7,27794.0,794.0,712.0
2020-06-04,West Bengal,49957.0,22106.0,7,27844.0,160.0,605.8571428571429
2020-06-05,West Bengal,50377.0,22428.0,7,27942.0,420.0,578.5714285714286
2020-06-06,West Bengal,51277.0,23038.0,7,28232.0,900.0,601.5714285714286
2020-06-08,West Bengal,52323.0,23980.0,7,28336.0,1046.0,630.5714285714286
2020-06-09,West Bengal,52326.0,23983.0,7,28336.0,3.0,560.5714285714286
2020-06-10,West Bengal,52727.0,24088.0,7,28632.0,401.0,532.0
2020-06-11,West Bengal,53416.0,24389.0,7,29020.0,689.0,517.0
2020-06-12,West Bengal,54086.0,24776.0,7,29303.0,670.0,589.8571428571429
2020-06-13,West Bengal,54190.0,24793.0,7,29390.0,104.0,544.7142857142857
2020-06-14,West Bengal,54501.0,25020.0,7,29474.0,311.0,460.57142857142856
2020-06-15,West Bengal,54663.0,25121.0,7,29535.0,162.0,334.2857142857143
2020-06-16,West Bengal,55155.0,25142.0,7,30006.0,492.0,404.14285714285717
2020-06-17,West Bengal,55989.0,25937.0,7,30045.0,834.0,466.0
2020-06-18,West Bengal,56521.0,26121.0,7,30393.0,532.0,443.57142857142856
2020-06-19,West Bengal,0.0,26498.0,7,-26505.0,-56521.0,-7726.571428571428
2020-06-20,West Bengal,57758.0,26883.0,7,30868.0,57758.0,509.7142857142857
2020-06-21,West Bengal,57853.0,26944.0,7,30902.0,95.0,478.85714285714283
2020-06-22,West Bengal,58730.0,27640.0,7,31083.0,877.0,581.0
2020-06-23,West Bengal,58871.0,27683.0,7,31181.0,141.0,530.8571428571429
2020-06-24,West Bengal,59719.0,28225.0,7,31487.0,848.0,532.8571428571429
2020-06-25,West Bengal,60575.0,28969.0,7,31599.0,856.0,579.1428571428571
2020-06-26,West Bengal,61243.0,29350.0,7,31886.0,668.0,8749.0
2020-06-27,West Bengal,61662.0,29379.0,7,32276.0,419.0,557.7142857142857
2020-06-28,West Bengal,62092.0,29415.0,7,32670.0,430.0,605.5714285714286
2020-06-29,West Bengal,63068.0,29771.0,7,33290.0,976.0,619.7142857142857
2020-06-30,West Bengal,63542.0,0.0,7,63535.0,474.0,667.2857142857143
2020-07-01,West Bengal,63566.0,29869.0,7,33690.0,24.0,549.5714285714286
2020-07-02,West Bengal,64102.0,30038.0,14,34050.0,536.0,503.85714285714283
2020-07-03,West Bengal,64466.0,30344.0,14,34108.0,364.0,460.42857142857144
2020-07-04,West Bengal,64923.0,30687.0,14,34222.0,457.0,465.85714285714283
2020-07-05,West Bengal,64950.0,30691.0,14,34245.0,27.0,408.2857142857143
2020-07-06,West Bengal,64981.0,30705.0,14,34262.0,31.0,273.2857142857143
2020-07-07,West Bengal,65658.0,31221.0,14,34423.0,677.0,302.2857142857143
2020-07-08,West Bengal,65677.0,31238.0,14,34425.0,19.0,301.57142857142856
2020-07-09,West Bengal,66485.0,31356.0,14,35115.0,808.0,340.42857142857144
2020-07-10,West Bengal,66820.0,31617.0,14,35189.0,335.0,336.2857142857143
2020-07-11,West Bengal,66856.0,31628.0,14,35214.0,36.0,276.14285714285717
2020-07-12,West Bengal,67110.0,31756.0,14,35340.0,254.0,308.57142857142856
2020-07-13,West Bengal,67289.0,31829.0,14,35446.0,179.0,329.7142857142857
2020-07-14,West Bengal,68239.0,32304.0,14,35921.0,950.0,368.7142857142857
2020-07-15,West Bengal,69135.0,32807.0,14,36314.0,896.0,494.0
2020-07-16,West Bengal,69659.0,33154.0,14,36491.0,524.0,453.42857142857144
2020-07-17,West Bengal,70390.0,33159.0,14,37217.0,731.0,510.0
2020-07-18,West Bengal,70814.0,33451.0,14,37349.0,424.0,565.4285714285714
2020-07-19,West Bengal,71555.0,33477.0,14,38064.0,741.0,635.0
2020-07-20,West Bengal,72511.0,34019.0,14,38478.0,956.0,746.0
2020-07-21,West Bengal,72764.0,34095.0,14,38655.0,253.0,646.4285714285714
2020-07-22,West Bengal,73064.0,34100.0,14,38950.0,300.0,561.2857142857143
2020-07-23,West Bengal,74028.0,34357.0,14,39657.0,964.0,624.1428571428571
2020-07-24,West Bengal,74296.0,34465.0,14,39817.0,268.0,558.0
2020-07-25,West Bengal,74338.0,34484.0,24,39830.0,42.0,503.42857142857144
2020-07-26,West Bengal,74369.0,34495.0,24,39850.0,31.0,402.0
2020-07-27,West Bengal,75180.0,35247.0,24,39909.0,811.0,381.2857142857143
2020-07-28,West Bengal,75377.0,35331.0,24,40022.0,197.0,373.2857142857143
2020-07-29,West Bengal,75684.0,35388.0,24,40272.0,307.0,374.2857142857143
2020-07-30,West Bengal,76454.0,36035.0,24,40395.0,770.0,346.57142857142856
2020-07-31,West Bengal,77368.0,36199.0,24,41145.0,914.0,438.85714285714283
2020-08-01,West Bengal,77643.0,36368.0,24,41251.0,275.0,472.14285714285717
2020-08-02,West Bengal,77797.0,36384.0,24,41389.0,154.0,489.7142857142857
2020-08-03,West Bengal,77798.0,36384.0,24,41390.0,1.0,374.0
2020-08-04,West Bengal,78404.0,36900.0,24,41480.0,606.0,432.42857142857144
2020-08-05,West Bengal,78948.0,37410.0,24,41514.0,544.0,466.2857142857143
2020-08-06,West Bengal,79218.0,37550.0,24,41644.0,270.0,394.85714285714283
2020-08-07,West Bengal,80118.0,38170.0,24,41924.0,900.0,392.85714285714283
2020-08-08,West Bengal,81040.0,38993.0,24,42023.0,922.0,485.2857142857143
2020-08-09,West Bengal,81377.0,0.0,24,81353.0,337.0,511.42857142857144
2020-08-10,West Bengal,81542.0,39260.0,24,42258.0,165.0,534.8571428571429
2020-08-11,West Bengal,82267.0,39583.0,24,42660.0,725.0,551.8571428571429
2020-08-12,West Bengal,82567.0,39828.0,0,42739.0,300.0,517.0
2020-08-13,West Bengal,82976.0,40220.0,24,42732.0,409.0,536.8571428571429
2020-08-14,West Bengal,83328.0,40389.0,24,42915.0,352.0,458.57142857142856
2020-08-15,West Bengal,83334.0,40394.0,24,42916.0,6.0,327.7142857142857
2020-08-16,West Bengal,83565.0,40520.0,24,43021.0,231.0,312.57142857142856
2020-08-17,West Bengal,83580.0,40520.0,24,43036.0,15.0,291.14285714285717
2020-08-18,West Bengal,84211.0,40711.0,24,43476.0,631.0,277.7142857142857
2020-08-19,West Bengal,85201.0,40916.0,24,44261.0,990.0,376.2857142857143
2020-08-20,West Bengal,85326.0,40957.0,24,44345.0,125.0,335.7142857142857
2020-08-21,West Bengal,85769.0,41064.0,24,44681.0,443.0,348.7142857142857
2020-08-22,West Bengal,86441.0,41542.0,24,44875.0,672.0,443.85714285714283
2020-08-23,West Bengal,86449.0,41550.0,24,44875.0,8.0,412.0
2020-08-24,West Bengal,86935.0,41946.0,24,44965.0,486.0,479.2857142857143
2020-08-25,West Bengal,87028.0,41981.0,29,45018.0,93.0,402.42857142857144
2020-08-26,West Bengal,87897.0,42056.0,0,45841.0,869.0,385.14285714285717
2020-08-27,West Bengal,88296.0,42112.0,29,46155.0,399.0,424.2857142857143
2020-08-28,West Bengal,88717.0,42402.0,29,46286.0,421.0,421.14285714285717
